correct_res,elapsed_task_time,event_type,from_highlighted_to_selected,game_mode,gaze_movement_pr_task,highlighted_cell,index,method,participant,result,target,task_index,timestamp,useLess
,,highlighted_cell,,chase,37617.02767894068,"(2, 4)",85,blink,p1_real2,,"(1, 4)",29,2025-05-16 09:30:03.036082,False
,,highlighted_cell,,chase,37916.70270217934,"(1, 4)",86,blink,p1_real2,,"(1, 4)",29,2025-05-16 09:30:03.451342,False
True,1.8065519332885742,TaskCompleted,1.1876513957977295,chase,38222.65358323123,"(1, 4)",87,blink,p1_real2,"(1, 4)","(1, 4)",29,2025-05-16 09:30:04.638994,False
,,highlighted_cell,,chase,38532.184106057386,"(1, 3)",88,blink,p1_real2,,"(1, 3)",30,2025-05-16 09:30:05.963024,False
,,highlighted_cell,,chase,56467.752735837494,"(1, 3)",89,blink,p1_real2,,"(1, 3)",30,2025-05-16 09:30:07.311807,False
True,3.2316946983337402,TaskCompleted,1.5621190071105957,chase,57104.725893085706,"(1, 3)",90,blink,p1_real2,"(1, 3)","(1, 3)",30,2025-05-16 09:30:08.873926,False
,,highlighted_cell,,chase,59518.4317253426,"(1, 4)",91,blink,p1_real2,,"(1, 5)",31,2025-05-16 09:30:10.705437,False
,,highlighted_cell,,chase,61569.79706564283,"(1, 5)",92,blink,p1_real2,,"(1, 5)",31,2025-05-16 09:30:13.865206,False
True,5.39152717590332,TaskCompleted,1.4049456119537354,chase,61937.93789787228,"(1, 5)",93,blink,p1_real2,"(1, 5)","(1, 5)",31,2025-05-16 09:30:15.270152,False
,,highlighted_cell,,chase,62266.3468190774,"(1, 4)",94,blink,p1_real2,,"(2, 3)",32,2025-05-16 09:30:16.488918,False
,,highlighted_cell,,chase,62843.57012229101,"(2, 3)",95,blink,p1_real2,,"(2, 3)",32,2025-05-16 09:30:16.838696,False
True,1.7092666625976562,TaskCompleted,1.1447582244873047,chase,62971.778311055496,"(2, 3)",96,blink,p1_real2,"(2, 3)","(2, 3)",32,2025-05-16 09:30:17.983454,False
,,highlighted_cell,,chase,63296.11017605603,"(2, 4)",97,blink,p1_real2,,"(3, 3)",33,2025-05-16 09:30:19.192262,False
,,highlighted_cell,,chase,63864.78455675078,"(3, 3)",98,blink,p1_real2,,"(3, 3)",33,2025-05-16 09:30:19.671885,False
,,highlighted_cell,,chase,74315.76170780695,"(3, 3)",99,blink,p1_real2,,"(3, 3)",33,2025-05-16 09:30:21.191965,False
,,highlighted_cell,,chase,75956.14372090297,"(2, 3)",100,blink,p1_real2,,"(3, 3)",33,2025-05-16 09:30:21.967892,False
,,highlighted_cell,,chase,76154.20318897032,"(3, 3)",101,blink,p1_real2,,"(3, 3)",33,2025-05-16 09:30:22.451409,False
True,4.7544944286346436,TaskCompleted,1.2896373271942139,chase,76538.95292359866,"(3, 3)",102,blink,p1_real2,"(3, 3)","(3, 3)",33,2025-05-16 09:30:23.741046,False
,,highlighted_cell,,chase,76821.70225354108,"(2, 3)",103,blink,p1_real2,,"(2, 5)",34,2025-05-16 09:30:25.082874,False
,,highlighted_cell,,chase,77399.9887602297,"(2, 5)",104,blink,p1_real2,,"(2, 5)",34,2025-05-16 09:30:25.398435,False
,,highlighted_cell,,chase,82172.21602585189,"(2, 4)",105,blink,p1_real2,,"(2, 5)",34,2025-05-16 09:30:28.108618,False
,,highlighted_cell,,chase,82954.07853335764,"(2, 5)",106,blink,p1_real2,,"(2, 5)",34,2025-05-16 09:30:29.241314,False
True,5.504987716674805,TaskCompleted,1.0084755420684814,chase,83770.5767385885,"(2, 5)",107,blink,p1_real2,"(2, 5)","(2, 5)",34,2025-05-16 09:30:30.249789,False
,,highlighted_cell,,chase,84485.88922599758,"(2, 5)",108,blink,p1_real2,,"(2, 4)",35,2025-05-16 09:30:31.456518,False
,,highlighted_cell,,chase,84871.8262668147,"(2, 4)",109,blink,p1_real2,,"(2, 4)",35,2025-05-16 09:30:31.858693,False
True,1.8522255420684814,TaskCompleted,1.2470276355743408,chase,85088.37384433464,"(2, 4)",110,blink,p1_real2,"(2, 4)","(2, 4)",35,2025-05-16 09:30:33.105721,False
,,highlighted_cell,,memory,3713.003277652072,"(1, 3)",111,blink,p1_real2,,"(1, 3)",36,2025-05-16 09:32:11.632258,False
True,4.533051490783691,TaskCompleted,2.61264705657959,memory,6088.848042830224,"(1, 3)",112,blink,p1_real2,"(1, 3)","(1, 3)",36,2025-05-16 09:32:14.244905,False
,,highlighted_cell,,memory,11168.96657559114,"(1, 3)",113,blink,p1_real2,,"(1, 3)",37,2025-05-16 09:32:16.815776,False
True,2.7455739974975586,TaskCompleted,1.1785948276519775,memory,11649.2999104403,"(1, 3)",114,blink,p1_real2,"(1, 3)","(1, 3)",37,2025-05-16 09:32:17.994370,False
,,highlighted_cell,,memory,11811.422413043418,"(1, 3)",115,blink,p1_real2,,"(3, 4)",38,2025-05-16 09:32:19.212086,False
,,highlighted_cell,,memory,14142.31322650303,"(3, 4)",116,blink,p1_real2,,"(3, 4)",38,2025-05-16 09:32:19.956518,False
,,highlighted_cell,,memory,16134.44887541766,"(3, 4)",117,blink,p1_real2,,"(3, 4)",38,2025-05-16 09:32:20.905238,False
,,highlighted_cell,,memory,16565.265179496095,"(2, 4)",118,blink,p1_real2,,"(3, 4)",38,2025-05-16 09:32:21.240456,False
,,highlighted_cell,,memory,19335.669138001205,"(3, 4)",119,blink,p1_real2,,"(3, 4)",38,2025-05-16 09:32:22.589675,False
True,4.685998439788818,TaskCompleted,1.0944452285766602,memory,20255.631558557223,"(3, 4)",120,blink,p1_real2,"(3, 4)","(3, 4)",38,2025-05-16 09:32:23.684120,False
,,highlighted_cell,,memory,21084.52063251737,"(2, 4)",121,blink,p1_real2,,"(1, 3)",39,2025-05-16 09:32:24.900435,False
,,highlighted_cell,,memory,23439.944504943374,"(3, 5)",122,blink,p1_real2,,"(1, 3)",39,2025-05-16 09:32:25.942260,False
,,highlighted_cell,,memory,24233.65283507236,"(2, 3)",123,blink,p1_real2,,"(1, 3)",39,2025-05-16 09:32:26.294095,False
,,highlighted_cell,,memory,25237.827653164473,"(1, 3)",124,blink,p1_real2,,"(1, 3)",39,2025-05-16 09:32:26.827587,False
,,highlighted_cell,,memory,27854.140514739825,"(1, 3)",125,blink,p1_real2,,"(1, 3)",39,2025-05-16 09:32:27.428161,False
True,3.818971872329712,TaskCompleted,1.079977035522461,memory,28098.78325525495,"(1, 3)",126,blink,p1_real2,"(1, 3)","(1, 3)",39,2025-05-16 09:32:28.508138,False
,,highlighted_cell,,memory,28252.72385158405,"(1, 3)",127,blink,p1_real2,,"(3, 3)",40,2025-05-16 09:32:29.737584,False
,,highlighted_cell,,memory,30729.799708743936,"(1, 3)",128,blink,p1_real2,,"(3, 3)",40,2025-05-16 09:32:30.628047,False
,,highlighted_cell,,memory,33509.99723228083,"(3, 3)",129,blink,p1_real2,,"(3, 3)",40,2025-05-16 09:32:31.557478,False
,,highlighted_cell,,memory,35303.099591632286,"(3, 3)",130,blink,p1_real2,,"(3, 3)",40,2025-05-16 09:32:33.119560,False
True,4.704938173294067,TaskCompleted,1.0965328216552734,memory,35573.59138176671,"(3, 3)",131,blink,p1_real2,"(3, 3)","(3, 3)",40,2025-05-16 09:32:34.216092,False
,,highlighted_cell,,memory,38631.856797534216,"(3, 3)",132,blink,p1_real2,,"(2, 3)",41,2025-05-16 09:32:36.056120,False
,,highlighted_cell,,memory,38927.88916024503,"(2, 3)",133,blink,p1_real2,,"(2, 3)",41,2025-05-16 09:32:36.307301,False
True,2.0728824138641357,TaskCompleted,0.9856472015380859,memory,39102.40646444901,"(2, 3)",134,blink,p1_real2,"(2, 3)","(2, 3)",41,2025-05-16 09:32:37.292948,False
,,highlighted_cell,,memory,41888.72039839574,"(2, 4)",135,blink,p1_real2,,"(1, 4)",42,2025-05-16 09:32:39.095114,False
,,highlighted_cell,,memory,42966.26510610752,"(1, 4)",136,blink,p1_real2,,"(1, 4)",42,2025-05-16 09:32:39.720968,False
,,highlighted_cell,,memory,45087.33025281917,"(1, 4)",137,blink,p1_real2,,"(1, 4)",42,2025-05-16 09:32:40.372676,False
False,3.347698211669922,TaskCompleted,0.9856472015380859,memory,45404.128784490684,"(1, 4)",138,blink,p1_real2,"(2, 4)","(1, 4)",42,2025-05-16 09:32:41.644137,True
,,highlighted_cell,,memory,45631.95478051337,"(1, 4)",139,blink,p1_real2,,"(2, 3)",43,2025-05-16 09:32:42.865487,False
,,highlighted_cell,,memory,47883.117956858245,"(2, 4)",140,blink,p1_real2,,"(2, 3)",43,2025-05-16 09:32:43.875024,False
,,highlighted_cell,,memory,48332.84346307416,"(2, 3)",141,blink,p1_real2,,"(2, 3)",43,2025-05-16 09:32:44.141990,False
,,highlighted_cell,,memory,48747.08078901309,"(2, 4)",142,blink,p1_real2,,"(2, 3)",43,2025-05-16 09:32:44.375998,False
,,highlighted_cell,,memory,49130.38888982208,"(2, 3)",143,blink,p1_real2,,"(2, 3)",43,2025-05-16 09:32:44.644004,False
,,highlighted_cell,,memory,49881.80085300893,"(1, 5)",144,blink,p1_real2,,"(2, 3)",43,2025-05-16 09:32:45.012081,False
,,highlighted_cell,,memory,52054.47731567254,"(2, 3)",145,blink,p1_real2,,"(2, 3)",43,2025-05-16 09:32:45.643005,False
True,4.069236516952515,TaskCompleted,1.0753247737884521,memory,52296.526840485545,"(2, 3)",146,blink,p1_real2,"(2, 3)","(2, 3)",43,2025-05-16 09:32:46.718330,False
,,highlighted_cell,,memory,52794.48403807723,"(3, 4)",147,blink,p1_real2,,"(1, 4)",44,2025-05-16 09:32:47.986678,False
,,highlighted_cell,,memory,55874.74548239643,"(1, 4)",148,blink,p1_real2,,"(1, 4)",44,2025-05-16 09:32:49.029777,False
True,2.3747823238372803,TaskCompleted,1.0683465003967285,memory,56143.56093003394,"(1, 4)",149,blink,p1_real2,"(1, 4)","(1, 4)",44,2025-05-16 09:32:50.097123,False
,,highlighted_cell,,memory,56340.31676935222,"(1, 4)",150,blink,p1_real2,,"(1, 3)",45,2025-05-16 09:32:51.326772,False
,,highlighted_cell,,memory,59382.74058637172,"(2, 3)",151,blink,p1_real2,,"(1, 3)",45,2025-05-16 09:32:52.622537,False
,,highlighted_cell,,memory,59503.44145244993,"(1, 3)",152,blink,p1_real2,,"(1, 3)",45,2025-05-16 09:32:52.902907,False
True,2.777388095855713,TaskCompleted,0.976660966873169,memory,59760.59730863081,"(1, 3)",153,blink,p1_real2,"(1, 3)","(1, 3)",45,2025-05-16 09:32:53.879568,False
,,highlighted_cell,,memory,62834.35579546798,"(1, 4)",154,blink,p1_real2,,"(1, 4)",46,2025-05-16 09:32:56.151738,False
,,highlighted_cell,,memory,64922.344143455164,"(1, 4)",155,blink,p1_real2,,"(1, 4)",46,2025-05-16 09:32:56.734816,False
True,3.1775436401367188,TaskCompleted,1.325838327407837,memory,65569.78239884971,"(1, 4)",156,blink,p1_real2,"(1, 4)","(1, 4)",46,2025-05-16 09:32:58.060654,False
,,highlighted_cell,,memory,65901.836011786,"(1, 4)",157,blink,p1_real2,,"(1, 3)",47,2025-05-16 09:32:59.279085,False
,,highlighted_cell,,memory,68585.54469298958,"(1, 3)",158,blink,p1_real2,,"(1, 3)",47,2025-05-16 09:33:00.247834,False
,,highlighted_cell,,memory,71736.76763740285,"(3, 3)",159,blink,p1_real2,,"(1, 3)",47,2025-05-16 09:33:01.327021,False
,,highlighted_cell,,memory,72430.55353274681,"(1, 3)",160,blink,p1_real2,,"(1, 3)",47,2025-05-16 09:33:01.795518,False
,,highlighted_cell,,memory,75512.57085860202,"(1, 3)",161,blink,p1_real2,,"(1, 3)",47,2025-05-16 09:33:03.499996,False
True,5.503947496414185,TaskCompleted,1.0691893100738525,memory,75887.09415278814,"(1, 3)",162,blink,p1_real2,"(1, 3)","(1, 3)",47,2025-05-16 09:33:04.569185,False
,,highlighted_cell,,memory,76068.9897940631,"(1, 3)",163,blink,p1_real2,,"(2, 5)",48,2025-05-16 09:33:05.801573,False
,,highlighted_cell,,memory,78551.23780129163,"(2, 5)",164,blink,p1_real2,,"(2, 5)",48,2025-05-16 09:33:06.893126,False
True,2.422550678253174,TaskCompleted,1.104003667831421,memory,78841.96870366446,"(2, 5)",165,blink,p1_real2,"(2, 5)","(2, 5)",48,2025-05-16 09:33:07.997130,False
,,highlighted_cell,,memory,79096.30930208463,"(2, 5)",166,blink,p1_real2,,"(1, 5)",49,2025-05-16 09:33:09.211118,False
,,highlighted_cell,,memory,80891.52541157165,"(2, 5)",167,blink,p1_real2,,"(1, 5)",49,2025-05-16 09:33:09.897615,False
,,highlighted_cell,,memory,82709.1095739711,"(1, 5)",168,blink,p1_real2,,"(1, 5)",49,2025-05-16 09:33:10.863586,False
True,2.8804941177368164,TaskCompleted,1.0172450542449951,memory,82893.59252542375,"(1, 5)",169,blink,p1_real2,"(1, 5)","(1, 5)",49,2025-05-16 09:33:11.880831,False
,,highlighted_cell,,memory,85731.95236678452,"(3, 3)",170,blink,p1_real2,,"(3, 3)",50,2025-05-16 09:33:14.349299,False
True,2.738884449005127,TaskCompleted,1.273984670639038,memory,86022.09475659295,"(3, 3)",171,blink,p1_real2,"(3, 3)","(3, 3)",50,2025-05-16 09:33:15.623284,False
,,highlighted_cell,,memory,88750.98572241946,"(2, 4)",172,blink,p1_real2,,"(2, 4)",51,2025-05-16 09:33:17.852591,False
,,highlighted_cell,,memory,90509.72906824447,"(2, 4)",173,blink,p1_real2,,"(2, 4)",51,2025-05-16 09:33:18.508605,False
True,2.9604649543762207,TaskCompleted,1.079578161239624,memory,90756.4920692025,"(2, 4)",174,blink,p1_real2,"(2, 4)","(2, 4)",51,2025-05-16 09:33:19.588183,False
,,highlighted_cell,,memory,90900.3264751297,"(2, 4)",175,blink,p1_real2,,"(2, 5)",52,2025-05-16 09:33:20.813727,False
,,highlighted_cell,,memory,92734.2517081471,"(2, 5)",176,blink,p1_real2,,"(2, 5)",52,2025-05-16 09:33:21.607528,False
,,highlighted_cell,,memory,94242.31975608773,"(2, 5)",177,blink,p1_real2,,"(2, 5)",52,2025-05-16 09:33:23.106403,False
True,3.7422661781311035,TaskCompleted,1.228952407836914,memory,95000.35021638611,"(2, 5)",178,blink,p1_real2,"(2, 5)","(2, 5)",52,2025-05-16 09:33:24.335355,False
,,highlighted_cell,,memory,97497.81011560296,"(2, 3)",179,blink,p1_real2,,"(2, 3)",53,2025-05-16 09:33:26.486801,False
