correct_res,elapsed_task_time,event_type,from_highlighted_to_selected,game_mode,gaze_movement_pr_task,highlighted_cell,index,method,participant,result,target,task_index,timestamp,useLess
,,highlighted_cell,,memory,32026.90532801251,"(3, 4)",724,blink,p2_real2,,"(1, 3)",186,2025-05-16 13:55:13.955354,False
,,highlighted_cell,,memory,34208.06679604293,"(2, 3)",725,blink,p2_real2,,"(1, 3)",186,2025-05-16 13:55:15.170000,False
,,highlighted_cell,,memory,34778.59372437667,"(1, 3)",726,blink,p2_real2,,"(1, 3)",186,2025-05-16 13:55:16.238751,False
True,4.382447719573975,TaskCompleted,1.2275137901306152,memory,35440.4769902691,"(1, 3)",727,blink,p2_real2,"(1, 3)","(1, 3)",186,2025-05-16 13:55:17.466265,False
,,highlighted_cell,,memory,39298.81379841189,"(2, 5)",728,blink,p2_real2,,"(1, 3)",187,2025-05-16 13:55:19.511027,False
,,highlighted_cell,,memory,40138.237342847715,"(2, 3)",729,blink,p2_real2,,"(1, 3)",187,2025-05-16 13:55:19.947525,False
,,highlighted_cell,,memory,42419.7781812004,"(1, 3)",730,blink,p2_real2,,"(1, 3)",187,2025-05-16 13:55:21.059119,False
True,3.7089791297912598,TaskCompleted,1.1280124187469482,memory,42777.72585485644,"(1, 3)",731,blink,p2_real2,"(1, 3)","(1, 3)",187,2025-05-16 13:55:22.187131,False
,,highlighted_cell,,memory,46687.35288025373,"(3, 4)",732,blink,p2_real2,,"(3, 4)",188,2025-05-16 13:55:24.414667,False
,,highlighted_cell,,memory,48077.1226181099,"(3, 3)",733,blink,p2_real2,,"(3, 4)",188,2025-05-16 13:55:24.873984,False
False,2.3531951904296875,TaskCompleted,0.6777079105377197,memory,48232.481727296916,"(3, 3)",734,blink,p2_real2,"(3, 3)","(3, 4)",188,2025-05-16 13:55:25.551692,False
,,highlighted_cell,,memory,48440.716588667965,"(3, 3)",735,blink,p2_real2,,"(3, 3)",189,2025-05-16 13:55:26.785897,False
,,highlighted_cell,,memory,52241.736789564864,"(3, 3)",736,blink,p2_real2,,"(3, 3)",189,2025-05-16 13:55:28.031493,False
True,2.9611427783966064,TaskCompleted,1.4933011531829834,memory,52662.64470020118,"(3, 3)",737,blink,p2_real2,"(3, 3)","(3, 3)",189,2025-05-16 13:55:29.524794,False
,,highlighted_cell,,memory,54720.13336423417,"(3, 4)",738,blink,p2_real2,,"(2, 4)",190,2025-05-16 13:55:31.472698,False
,,highlighted_cell,,memory,55032.69846542029,"(2, 4)",739,blink,p2_real2,,"(2, 4)",190,2025-05-16 13:55:31.986238,False
True,2.707869529724121,TaskCompleted,1.2617201805114746,memory,55496.36406541369,"(2, 4)",740,blink,p2_real2,"(2, 4)","(2, 4)",190,2025-05-16 13:55:33.247958,False
,,highlighted_cell,,memory,57801.78078565455,"(3, 3)",741,blink,p2_real2,,"(2, 4)",191,2025-05-16 13:55:35.242169,False
,,highlighted_cell,,memory,60114.377566381794,"(2, 4)",742,blink,p2_real2,,"(2, 4)",191,2025-05-16 13:55:36.004903,False
True,3.420009136199951,TaskCompleted,1.6772575378417969,memory,60713.98158482107,"(2, 4)",743,blink,p2_real2,"(2, 4)","(2, 4)",191,2025-05-16 13:55:37.682161,False
,,highlighted_cell,,memory,62712.46568597676,"(2, 4)",744,blink,p2_real2,,"(3, 4)",192,2025-05-16 13:55:39.624983,False
,,highlighted_cell,,memory,63269.00253317914,"(3, 4)",745,blink,p2_real2,,"(3, 4)",192,2025-05-16 13:55:39.964568,False
True,2.362241268157959,TaskCompleted,1.091820478439331,memory,63501.17359431838,"(3, 4)",746,blink,p2_real2,"(3, 4)","(3, 4)",192,2025-05-16 13:55:41.056389,False
,,highlighted_cell,,memory,65573.02847790044,"(2, 5)",747,blink,p2_real2,,"(1, 5)",193,2025-05-16 13:55:43.013302,False
,,highlighted_cell,,memory,66378.06771247118,"(1, 5)",748,blink,p2_real2,,"(1, 5)",193,2025-05-16 13:55:44.314111,False
,,highlighted_cell,,memory,66579.65655462757,"(1, 4)",749,blink,p2_real2,,"(1, 5)",193,2025-05-16 13:55:44.622703,False
False,3.2142953872680664,TaskCompleted,0.6609165668487549,memory,66738.44941054539,"(1, 4)",750,blink,p2_real2,"(1, 4)","(1, 5)",193,2025-05-16 13:55:45.283619,False
,,highlighted_cell,,memory,67375.77510815395,"(2, 4)",751,blink,p2_real2,,"(1, 5)",194,2025-05-16 13:55:46.839145,False
,,highlighted_cell,,memory,69232.77761594825,"(2, 4)",752,blink,p2_real2,,"(1, 5)",194,2025-05-16 13:55:47.450306,False
,,highlighted_cell,,memory,71231.0731162099,"(1, 5)",753,blink,p2_real2,,"(1, 5)",194,2025-05-16 13:55:48.550348,False
,,highlighted_cell,,memory,71487.11687846412,"(2, 5)",754,blink,p2_real2,,"(1, 5)",194,2025-05-16 13:55:49.107359,False
,,highlighted_cell,,memory,72111.58047295101,"(1, 5)",755,blink,p2_real2,,"(1, 5)",194,2025-05-16 13:55:50.217488,False
True,5.1510703563690186,TaskCompleted,1.2309236526489258,memory,72550.67030556958,"(1, 5)",756,blink,p2_real2,"(1, 5)","(1, 5)",194,2025-05-16 13:55:51.448411,False
,,highlighted_cell,,memory,74450.8416521924,"(2, 4)",757,blink,p2_real2,,"(2, 4)",195,2025-05-16 13:55:53.437104,False
True,2.297086238861084,TaskCompleted,1.321218729019165,memory,74835.93754549409,"(2, 4)",758,blink,p2_real2,"(2, 4)","(2, 4)",195,2025-05-16 13:55:54.758322,False
,,highlighted_cell,,memory,76921.91048769845,"(2, 3)",759,blink,p2_real2,,"(3, 3)",196,2025-05-16 13:55:56.779329,False
,,highlighted_cell,,memory,77267.50833954966,"(3, 3)",760,blink,p2_real2,,"(3, 3)",196,2025-05-16 13:55:57.138122,False
True,2.416858673095703,TaskCompleted,1.050135612487793,memory,77579.5344145936,"(3, 3)",761,blink,p2_real2,"(3, 3)","(3, 3)",196,2025-05-16 13:55:58.188258,False
,,highlighted_cell,,memory,80041.6050317978,"(3, 4)",762,blink,p2_real2,,"(3, 3)",197,2025-05-16 13:56:00.132602,False
,,highlighted_cell,,memory,80410.01545522347,"(3, 3)",763,blink,p2_real2,,"(3, 3)",197,2025-05-16 13:56:00.490503,False
,,highlighted_cell,,memory,82595.48132787012,"(3, 3)",764,blink,p2_real2,,"(3, 3)",197,2025-05-16 13:56:01.199269,False
,,highlighted_cell,,memory,82784.50719734497,"(3, 3)",765,blink,p2_real2,,"(3, 3)",197,2025-05-16 13:56:02.117399,False
,,highlighted_cell,,memory,85325.6482050641,"(3, 3)",766,blink,p2_real2,,"(3, 3)",197,2025-05-16 13:56:02.831438,False
,,highlighted_cell,,memory,86188.40131428279,"(3, 5)",767,blink,p2_real2,,"(3, 3)",197,2025-05-16 13:56:03.163233,False
,,highlighted_cell,,memory,86969.5459400218,"(3, 3)",768,blink,p2_real2,,"(3, 3)",197,2025-05-16 13:56:03.410908,False
True,5.722883939743042,TaskCompleted,1.5119774341583252,memory,87514.24647748067,"(3, 3)",769,blink,p2_real2,"(3, 3)","(3, 3)",197,2025-05-16 13:56:04.922885,False
,,highlighted_cell,,memory,89604.54287343832,"(3, 4)",770,blink,p2_real2,,"(3, 3)",198,2025-05-16 13:56:06.631253,False
,,highlighted_cell,,memory,90277.22157939507,"(3, 3)",771,blink,p2_real2,,"(3, 3)",198,2025-05-16 13:56:06.876598,False
,,highlighted_cell,,memory,90960.10674464711,"(3, 3)",772,blink,p2_real2,,"(3, 3)",198,2025-05-16 13:56:08.215855,False
True,3.887752056121826,TaskCompleted,1.6067609786987305,memory,91513.37447005938,"(3, 3)",773,blink,p2_real2,"(3, 3)","(3, 3)",198,2025-05-16 13:56:09.822616,False
,,highlighted_cell,,memory,94048.67527320968,"(2, 3)",774,blink,p2_real2,,"(2, 3)",199,2025-05-16 13:56:12.159856,False
True,2.4580202102661133,TaskCompleted,1.1354894638061523,memory,94364.2584702666,"(2, 3)",775,blink,p2_real2,"(2, 3)","(2, 3)",199,2025-05-16 13:56:13.295345,False
,,highlighted_cell,,memory,98317.51317924113,"(2, 4)",776,blink,p2_real2,,"(1, 5)",200,2025-05-16 13:56:15.377927,False
,,highlighted_cell,,memory,98626.83993544443,"(1, 5)",777,blink,p2_real2,,"(1, 5)",200,2025-05-16 13:56:15.724896,False
,,highlighted_cell,,memory,100017.25921230215,"(1, 5)",778,blink,p2_real2,,"(1, 5)",200,2025-05-16 13:56:16.271439,False
,,highlighted_cell,,memory,102186.40183328035,"(3, 4)",779,blink,p2_real2,,"(1, 5)",200,2025-05-16 13:56:17.272892,False
,,highlighted_cell,,memory,102738.55691164001,"(2, 4)",780,blink,p2_real2,,"(1, 5)",200,2025-05-16 13:56:17.541777,False
,,highlighted_cell,,memory,102949.23076551655,"(2, 3)",781,blink,p2_real2,,"(1, 5)",200,2025-05-16 13:56:17.838009,False
,,highlighted_cell,,memory,104294.2511852712,"(1, 5)",782,blink,p2_real2,,"(1, 5)",200,2025-05-16 13:56:18.198137,False
,,highlighted_cell,,memory,104658.27017817232,"(2, 5)",783,blink,p2_real2,,"(1, 5)",200,2025-05-16 13:56:18.741829,False
False,4.947000741958618,TaskCompleted,0.5145225524902344,memory,104720.47476974015,"(2, 5)",784,blink,p2_real2,"(2, 5)","(1, 5)",200,2025-05-16 13:56:19.256352,True
,,highlighted_cell,,memory,105191.11399063084,"(2, 5)",785,blink,p2_real2,,"(1, 5)",201,2025-05-16 13:56:20.563329,False
,,highlighted_cell,,memory,106753.8240665157,"(2, 5)",786,blink,p2_real2,,"(1, 5)",201,2025-05-16 13:56:21.171506,False
,,highlighted_cell,,memory,107270.34449333149,"(1, 5)",787,blink,p2_real2,,"(1, 5)",201,2025-05-16 13:56:21.911153,False
True,3.0879218578338623,TaskCompleted,1.4464006423950195,memory,107836.46230075991,"(1, 5)",788,blink,p2_real2,"(1, 5)","(1, 5)",201,2025-05-16 13:56:23.357554,False
,,highlighted_cell,,memory,110065.41655442,"(3, 3)",789,blink,p2_real2,,"(3, 4)",202,2025-05-16 13:56:25.782499,False
,,highlighted_cell,,memory,113968.12834977407,"(3, 4)",790,blink,p2_real2,,"(3, 4)",202,2025-05-16 13:56:26.996640,False
True,4.34258508682251,TaskCompleted,1.7179806232452393,memory,114705.96071586928,"(3, 4)",791,blink,p2_real2,"(3, 4)","(3, 4)",202,2025-05-16 13:56:28.714621,False
,,highlighted_cell,,memory,119453.3688655011,"(3, 3)",792,blink,p2_real2,,"(2, 3)",203,2025-05-16 13:56:31.070332,False
,,highlighted_cell,,memory,122218.7814263152,"(3, 3)",793,blink,p2_real2,,"(2, 3)",203,2025-05-16 13:56:31.966559,False
,,highlighted_cell,,memory,123070.54717283153,"(2, 3)",794,blink,p2_real2,,"(2, 3)",203,2025-05-16 13:56:32.985118,False
True,4.3878173828125,TaskCompleted,1.1297047138214111,memory,123385.05140781248,"(2, 3)",795,blink,p2_real2,"(2, 3)","(2, 3)",203,2025-05-16 13:56:34.114822,False
,,highlighted_cell,,memory,126093.48693553315,"(2, 3)",796,blink,p2_real2,,"(1, 3)",204,2025-05-16 13:56:36.287519,False
,,highlighted_cell,,memory,126701.24182850218,"(2, 5)",797,blink,p2_real2,,"(1, 3)",204,2025-05-16 13:56:36.597716,False
,,highlighted_cell,,memory,128746.59159951309,"(2, 3)",798,blink,p2_real2,,"(1, 3)",204,2025-05-16 13:56:37.390595,False
,,highlighted_cell,,memory,129421.65337797694,"(1, 3)",799,blink,p2_real2,,"(1, 3)",204,2025-05-16 13:56:38.739625,False
,,highlighted_cell,,memory,129813.17587462171,"(1, 3)",800,blink,p2_real2,,"(1, 3)",204,2025-05-16 13:56:39.549085,False
True,5.722031116485596,TaskCompleted,1.3018102645874023,memory,130377.53779323812,"(1, 3)",801,blink,p2_real2,"(1, 3)","(1, 3)",204,2025-05-16 13:56:40.850896,False
,,highlighted_cell,,memory,135115.49230781294,"(2, 5)",802,blink,p2_real2,,"(1, 5)",205,2025-05-16 13:56:43.210361,False
,,highlighted_cell,,memory,135393.76076490124,"(1, 5)",803,blink,p2_real2,,"(1, 5)",205,2025-05-16 13:56:43.780183,False
True,3.700916051864624,TaskCompleted,1.7856037616729736,memory,136368.63191208115,"(1, 5)",804,blink,p2_real2,"(1, 5)","(1, 5)",205,2025-05-16 13:56:45.565787,False
,,highlighted_cell,,memory,140907.51925910692,"(2, 5)",805,blink,p2_real2,,"(1, 5)",206,2025-05-16 13:56:47.615416,False
,,highlighted_cell,,memory,142520.65999357295,"(2, 5)",806,blink,p2_real2,,"(1, 5)",206,2025-05-16 13:56:48.497651,False
,,highlighted_cell,,memory,143830.8126379313,"(1, 5)",807,blink,p2_real2,,"(1, 5)",206,2025-05-16 13:56:49.120020,False
True,3.6754839420318604,TaskCompleted,1.134840488433838,memory,144146.31490805376,"(1, 5)",808,blink,p2_real2,"(1, 5)","(1, 5)",206,2025-05-16 13:56:50.254860,False
,,highlighted_cell,,memory,146872.2304782135,"(2, 5)",809,blink,p2_real2,,"(3, 3)",207,2025-05-16 13:56:51.593946,False
,,highlighted_cell,,memory,149120.92823019787,"(3, 3)",810,blink,p2_real2,,"(3, 3)",207,2025-05-16 13:56:52.305240,False
,,highlighted_cell,,memory,149857.09163744867,"(3, 3)",811,blink,p2_real2,,"(3, 3)",207,2025-05-16 13:56:53.474617,False
True,3.86498761177063,TaskCompleted,1.6569828987121582,memory,150224.96680611963,"(3, 3)",812,blink,p2_real2,"(3, 3)","(3, 3)",207,2025-05-16 13:56:55.131599,False
,,highlighted_cell,,memory,154676.84418072898,"(3, 3)",813,blink,p2_real2,,"(2, 4)",208,2025-05-16 13:56:58.040228,False
,,highlighted_cell,,memory,155521.19207154654,"(3, 4)",814,blink,p2_real2,,"(2, 4)",208,2025-05-16 13:56:58.992847,False
,,highlighted_cell,,memory,155781.73228288098,"(2, 4)",815,blink,p2_real2,,"(2, 4)",208,2025-05-16 13:56:59.507491,False
,,highlighted_cell,,memory,156304.23691907464,"(1, 4)",816,blink,p2_real2,,"(2, 4)",208,2025-05-16 13:57:00.033104,False
,,highlighted_cell,,memory,156622.88002214112,"(2, 4)",817,blink,p2_real2,,"(2, 4)",208,2025-05-16 13:57:00.350031,False
True,5.755555152893066,TaskCompleted,1.5513226985931396,memory,157068.23070108047,"(2, 4)",818,blink,p2_real2,"(2, 4)","(2, 4)",208,2025-05-16 13:57:01.901354,False
,,highlighted_cell,,memory,157166.43365655598,"(2, 4)",819,blink,p2_real2,,"(2, 3)",209,2025-05-16 13:57:03.144352,False
,,highlighted_cell,,memory,159258.46724580764,"(2, 5)",820,blink,p2_real2,,"(2, 3)",209,2025-05-16 13:57:03.980712,False
,,highlighted_cell,,memory,159726.44069132864,"(2, 3)",821,blink,p2_real2,,"(2, 3)",209,2025-05-16 13:57:04.327832,False
True,2.792572021484375,TaskCompleted,1.381453037261963,memory,160101.0988426227,"(2, 3)",822,blink,p2_real2,"(2, 3)","(2, 3)",209,2025-05-16 13:57:05.709285,False
,,highlighted_cell,,memory,162518.97068778213,"(3, 4)",823,blink,p2_real2,,"(2, 4)",210,2025-05-16 13:57:07.884348,False
,,highlighted_cell,,memory,163090.93978108853,"(3, 3)",824,blink,p2_real2,,"(2, 4)",210,2025-05-16 13:57:08.881623,False
,,highlighted_cell,,memory,163210.1622639508,"(3, 4)",825,blink,p2_real2,,"(2, 4)",210,2025-05-16 13:57:09.206691,False
,,highlighted_cell,,memory,163364.92462124943,"(2, 4)",826,blink,p2_real2,,"(2, 4)",210,2025-05-16 13:57:09.448799,False
True,4.3407793045043945,TaskCompleted,1.6156296730041504,memory,163713.5094882449,"(2, 4)",827,blink,p2_real2,"(2, 4)","(2, 4)",210,2025-05-16 13:57:11.064429,False
,,highlighted_cell,,memory,167762.8149718675,"(2, 4)",828,blink,p2_real2,,"(3, 3)",211,2025-05-16 13:57:12.952505,False
,,highlighted_cell,,memory,168238.4028528892,"(3, 3)",829,blink,p2_real2,,"(3, 3)",211,2025-05-16 13:57:13.194901,False
True,2.3075337409973145,TaskCompleted,1.1916778087615967,memory,168628.95716649992,"(3, 3)",830,blink,p2_real2,"(3, 3)","(3, 3)",211,2025-05-16 13:57:14.386578,False
,,highlighted_cell,,memory,173037.89681980936,"(3, 3)",831,blink,p2_real2,,"(2, 3)",212,2025-05-16 13:57:16.465009,False
,,highlighted_cell,,memory,173420.91756673448,"(2, 3)",832,blink,p2_real2,,"(2, 3)",212,2025-05-16 13:57:17.189910,False
,,highlighted_cell,,memory,173694.1013023213,"(2, 3)",833,blink,p2_real2,,"(2, 3)",212,2025-05-16 13:57:18.086380,False
,,highlighted_cell,,memory,175312.98198608158,"(2, 3)",834,blink,p2_real2,,"(2, 3)",212,2025-05-16 13:57:19.011182,False
True,4.854028224945068,TaskCompleted,1.2425975799560547,memory,175598.94949729857,"(2, 3)",835,blink,p2_real2,"(2, 3)","(2, 3)",212,2025-05-16 13:57:20.254284,False
,,highlighted_cell,,memory,179734.81544741863,"(2, 5)",836,blink,p2_real2,,"(1, 5)",213,2025-05-16 13:57:22.611544,False
,,highlighted_cell,,memory,179958.52571177226,"(1, 5)",837,blink,p2_real2,,"(1, 5)",213,2025-05-16 13:57:23.051039,False
True,3.063926935195923,TaskCompleted,1.2808036804199219,memory,180324.05265984996,"(1, 5)",838,blink,p2_real2,"(1, 5)","(1, 5)",213,2025-05-16 13:57:24.331842,False
,,highlighted_cell,,memory,184510.9958533169,"(2, 4)",839,blink,p2_real2,,"(1, 5)",214,2025-05-16 13:57:26.463327,False
,,highlighted_cell,,memory,185551.9206245386,"(1, 5)",840,blink,p2_real2,,"(1, 5)",214,2025-05-16 13:57:27.998771,False
True,3.989121198654175,TaskCompleted,1.3365271091461182,memory,185909.36184993768,"(1, 5)",841,blink,p2_real2,"(1, 5)","(1, 5)",214,2025-05-16 13:57:29.335298,False
,,highlighted_cell,,memory,190665.3049885684,"(2, 4)",842,blink,p2_real2,,"(1, 5)",215,2025-05-16 13:57:31.474639,False
,,highlighted_cell,,memory,190818.8629845152,"(2, 5)",843,blink,p2_real2,,"(1, 5)",215,2025-05-16 13:57:31.718668,False
,,highlighted_cell,,memory,191242.62490827157,"(1, 5)",844,blink,p2_real2,,"(1, 5)",215,2025-05-16 13:57:32.602329,False
True,3.3205549716949463,TaskCompleted,1.067314863204956,memory,191541.85346279637,"(1, 5)",845,blink,p2_real2,"(1, 5)","(1, 5)",215,2025-05-16 13:57:33.669644,False
,,highlighted_cell,,chase,443.43506370044895,"(2, 4)",846,hotcorner,p2_real2,,"(2, 3)",216,2025-05-16 13:57:53.687796,False
